word,frequency
call,0.03885545348959983
free,0.023334389188047724
txt,0.017210431844578187
text,0.014781966001478197
mobil,0.014359624115721677
stop,0.012247914686939077
claim,0.012142329215499948
repli,0.011614401858304297
prize,0.009925034315278218
get,0.009185936015204309
tone,0.007707739415056488
nokia,0.007602153943617358
servic,0.007602153943617358
send,0.007285397529299968
new,0.007285397529299968
award,0.006968641114982578
urgent,0.0066518847006651885
win,0.0065462992292260585
week,0.0065462992292260585
cash,0.0065462992292260585
contact,0.0064407137577869285
phone,0.006123957343469539
pleas,0.006018371872030409
custom,0.005384859043395629
guarante,0.005279273571956499
collect,0.005279273571956499
messag,0.004751346214760849
chat,0.004751346214760849
box,0.004751346214760849
ppm,0.004645760743321719
draw,0.004117833386126069
number,0.004117833386126069
offer,0.004117833386126069
tri,0.004012247914686939
min,0.004012247914686939
receiv,0.003906662443247809
latest,0.003906662443247809
line,0.003906662443247809
day,0.003801076971808679
today,0.003801076971808679
voucher,0.003801076971808679
show,0.003695491500369549
landlin,0.003589906028930419
camera,0.003484320557491289
msg,0.003484320557491289
everi,0.003484320557491289
rington,0.0033787350860521592
holiday,0.0033787350860521592
select,0.0032731496146130292
appli,0.0031675641431738993
pobox,0.0031675641431738993
live,0.0031675641431738993
video,0.0031675641431738993
code,0.0030619786717347693
chanc,0.0030619786717347693
rate,0.0030619786717347693
tc,0.0030619786717347693
cost,0.0029563932002956393
orang,0.0029563932002956393
network,0.0028508077288565093
date,0.0028508077288565093
await,0.0028508077288565093
entri,0.0027452222574173794
sm,0.0027452222574173794
pmin,0.0027452222574173794
know,0.0027452222574173794
poli,0.0027452222574173794
mob,0.0026396367859782494
game,0.0026396367859782494
pound,0.0025340513145391194
weekli,0.0025340513145391194
back,0.0024284658430999894
valid,0.0024284658430999894
charg,0.0024284658430999894
find,0.0024284658430999894
help,0.0024284658430999894
word,0.0023228803716608595
dont,0.0023228803716608595
hr,0.0023228803716608595
attempt,0.0023228803716608595
ye,0.0022172949002217295
deliveri,0.0022172949002217295
special,0.0022172949002217295
bonu,0.0022172949002217295
gift,0.0022172949002217295
sae,0.0022172949002217295
colour,0.0021117094287825995
play,0.0021117094287825995
music,0.0021117094287825995
club,0.0021117094287825995
tsc,0.0021117094287825995
updat,0.0020061239573434695
credit,0.0020061239573434695
wait,0.0020061239573434695
account,0.0020061239573434695
see,0.0020061239573434695
unsubscrib,0.0020061239573434695
time,0.0020061239573434695
privat,0.0019005384859043396
expir,0.0019005384859043396
join,0.0019005384859043396
doubl,0.0019005384859043396
price,0.0019005384859043396
land,0.0019005384859043396
tell,0.0019005384859043396
final,0.0017949530144652096
top,0.0017949530144652096
order,0.0017949530144652096
winner,0.0016893675430260796
next,0.0016893675430260796
statement,0.0016893675430260796
unredeem,0.0016893675430260796
point,0.0016893675430260796
identifi,0.0016893675430260796
age,0.0016893675430260796
friend,0.0016893675430260796
pmsg,0.0016893675430260796
mobileupd,0.0016893675430260796
enter,0.0016893675430260796
dear,0.0016893675430260796
auction,0.0016893675430260796
thank,0.0015837820715869496
camcord,0.0015837820715869496
oper,0.0015837820715869496
match,0.0015837820715869496
sexi,0.0015837820715869496
ltd,0.0015837820715869496
hot,0.0015837820715869496
xma,0.0015837820715869496
wkli,0.0014781966001478197
content,0.0014781966001478197
start,0.0014781966001478197
someon,0.0014781966001478197
think,0.0014781966001478197
congratul,0.0014781966001478197
shop,0.0014781966001478197
wan,0.0014781966001478197
freemsg,0.0013726111287086897
like,0.0013726111287086897
year,0.0013726111287086897
last,0.0013726111287086897
weekend,0.0013726111287086897
quiz,0.0013726111287086897
real,0.0013726111287086897
optout,0.0013726111287086897
make,0.0013726111287086897
easi,0.0013726111287086897
mth,0.0013726111287086897
half,0.0013726111287086897
worth,0.0013726111287086897
savamob,0.0013726111287086897
opt,0.0013726111287086897
mate,0.0013726111287086897
xxx,0.0012670256572695597
info,0.0012670256572695597
nation,0.0012670256572695597
complimentari,0.0012670256572695597
ampm,0.0012670256572695597
caller,0.0012670256572695597
end,0.0012670256572695597
player,0.0012670256572695597
dog,0.0012670256572695597
look,0.0012670256572695597
anytim,0.0012670256572695597
minut,0.0012670256572695597
fanci,0.0012670256572695597
current,0.0012670256572695597
rental,0.0012670256572695597
ipod,0.0012670256572695597
import,0.0012670256572695597
good,0.0012670256572695597
enjoy,0.0012670256572695597
pic,0.0012670256572695597
valu,0.0011614401858304297
use,0.0011614401858304297
follow,0.0011614401858304297
pl,0.0011614401858304297
invit,0.0011614401858304297
hmv,0.0011614401858304297
motorola,0.0011614401858304297
sex,0.0011614401858304297
need,0.0011614401858304297
fantasi,0.0011614401858304297
great,0.0011614401858304297
comp,0.0010558547143912998
reward,0.0010558547143912998
month,0.0010558547143912998
wap,0.0010558547143912998
miss,0.0010558547143912998
news,0.0010558547143912998
tomorrow,0.0010558547143912998
congrat,0.0010558547143912998
repres,0.0010558547143912998
speak,0.0010558547143912998
sent,0.0010558547143912998
direct,0.0010558547143912998
uk,0.0010558547143912998
txting,0.0010558547143912998
secret,0.0010558547143912998
admir,0.0010558547143912998
unlimit,0.0010558547143912998
choos,0.0010558547143912998
question,0.0010558547143912998
babe,0.0010558547143912998
custcar,0.0010558547143912998
love,0.0010558547143912998
ldn,0.0010558547143912998
welcom,0.0010558547143912998
term,0.0010558547143912998
either,0.0010558547143912998
ntt,0.0010558547143912998
girl,0.0010558547143912998
inform,0.0010558547143912998
part,0.0010558547143912998
fun,0.0009502692429521698
england,0.0009502692429521698
bluetooth,0.0009502692429521698
discount,0.0009502692429521698
subscrib,0.0009502692429521698
best,0.0009502692429521698
summer,0.0009502692429521698
wwwgetzedcouk,0.0009502692429521698
chariti,0.0009502692429521698
reveal,0.0009502692429521698
digit,0.0009502692429521698
flag,0.0009502692429521698
entitl,0.0008446837715130398
inc,0.0008446837715130398
sunshin,0.0008446837715130398
soni,0.0008446837715130398
freephon,0.0008446837715130398
ufind,0.0008446837715130398
rreveal,0.0008446837715130398
specialcal,0.0008446837715130398
tnc,0.0008446837715130398
answer,0.0008446837715130398
access,0.0008446837715130398
hgsuiteland,0.0008446837715130398
rowwjhl,0.0008446837715130398
activ,0.0008446837715130398
member,0.0008446837715130398
euro,0.0008446837715130398
area,0.0008446837715130398
night,0.0008446837715130398
store,0.0008446837715130398
bid,0.0008446837715130398
user,0.0008446837715130398
lucki,0.0008446837715130398
give,0.0008446837715130398
btnationalr,0.0008446837715130398
detail,0.0008446837715130398
may,0.0007390983000739098
still,0.0007390983000739098
std,0.0007390983000739098
etc,0.0007390983000739098
flight,0.0007390983000739098
dvd,0.0007390983000739098
download,0.0007390983000739098
even,0.0007390983000739098
horni,0.0007390983000739098
loyalti,0.0007390983000739098
sport,0.0007390983000739098
rcvd,0.0007390983000739098
cashbal,0.0007390983000739098
maxim,0.0007390983000739098
cashin,0.0007390983000739098
tenerif,0.0007390983000739098
visit,0.0007390983000739098
unsub,0.0007390983000739098
within,0.0007390983000739098
